,brand,color,gear,year,body,loc,usage,price
564,25,14,1,20,0,5,57000.0,94500000.0
565,5,14,1,22,0,7,0.0,128000000.0
566,27,23,1,7,2,5,16.0,38000000.0
567,19,14,1,22,0,3,0.0,49800000.0
568,24,24,1,10,2,7,222222.0,39500000.0
569,27,14,1,16,3,3,170000.0,69000000.0
570,24,14,1,11,2,7,274000.0,49000000.0
571,21,5,1,14,0,2,120.0,30500000.0
572,21,14,1,14,2,3,135000.0,32500000.0
573,11,14,1,19,0,8,90000.0,115000000.0
574,19,14,1,22,0,3,0.0,48500000.0
575,26,23,1,20,0,5,30000.0,69000000.0
576,17,14,1,22,0,3,0.0,26000000.0
577,24,14,1,22,2,3,220.0,42000000.0
578,19,14,1,20,0,3,49000.0,46000000.0
579,26,23,1,11,1,0,227000.0,40500000.0
580,12,14,1,21,0,7,12500.0,53000000.0
581,0,14,1,22,0,3,0.0,22700000.0
582,3,14,0,20,0,7,50000.0,270000000.0
583,17,14,1,8,1,8,365.0,24000000.0
584,10,14,1,17,3,8,160000.0,63000000.0
585,25,14,1,19,0,9,80000.0,85000000.0
586,10,21,1,6,2,6,350000.0,26000000.0
587,24,21,1,6,0,2,320000.0,31000000.0
588,13,14,1,19,0,7,93000.0,45000000.0
589,23,14,1,15,2,7,130.0,29800000.0
590,13,14,1,19,3,3,100000.0,42000000.0
591,25,14,1,20,1,5,140000.0,80000000.0
592,8,14,1,15,3,7,150000.0,52000000.0
593,13,14,1,21,0,0,34600.0,49500000.0
594,3,21,0,20,0,3,360.0,269500000.0
595,25,14,1,14,1,5,140.0,68000000.0
596,27,14,1,16,1,3,1.0,62000000.0
597,13,14,1,22,0,3,0.0,52500000.0
598,25,14,1,17,3,8,115.0,71000000.0
599,18,23,1,11,0,5,300.0,27000000.0
600,24,14,1,22,0,3,1.0,48000000.0
601,19,14,1,18,1,9,100000.0,34800000.0
602,19,14,1,19,0,0,75.0,44800000.0
603,24,24,1,11,1,1,280.0,48000000.0
604,12,24,1,21,0,8,13200.0,53500000.0
605,20,23,1,15,2,3,170000.0,28500000.0
606,7,14,1,13,2,3,224000.0,42000000.0
607,25,14,1,20,0,5,80000.0,89000000.0
608,8,14,1,22,0,7,0.0,99000000.0
609,21,14,1,14,2,3,257000.0,31000000.0
610,26,17,1,6,2,3,2500.0,25000000.0
611,3,7,0,20,0,5,360.0,30888000.0
612,20,14,1,15,2,5,174000.0,29000000.0
613,13,24,1,17,2,7,33000.0,35000000.0
614,27,23,1,9,2,3,320000.0,44800000.0
615,25,14,1,17,0,0,160.0,80000000.0
616,10,9,1,14,1,7,410.0,28000000.0
617,19,14,1,20,2,3,53.0,41000000.0
618,26,5,1,8,2,8,322000.0,33000000.0
619,27,5,1,9,2,4,200000.0,38000000.0
620,25,14,1,22,0,3,111111.0,35000000.0
621,18,14,1,14,0,2,218888.0,28000000.0
622,24,14,1,22,0,7,0.0,89300000.0
623,10,14,1,15,0,3,115.0,57000000.0
624,12,21,1,7,1,3,350000.0,18500000.0
625,8,14,1,18,0,2,150000.0,70500000.0
626,9,14,1,16,3,2,260.0,73000000.0
627,8,21,1,17,2,8,83000.0,58000000.0
628,20,14,1,14,2,3,180000.0,30000000.0
629,25,6,1,17,1,3,78000.0,70000000.0
630,2,14,1,22,0,3,0.0,55200000.0
631,20,14,1,14,0,7,84.0,38000000.0
632,26,23,1,11,2,5,300000.0,35000000.0
633,26,23,1,8,2,7,86000.0,34700000.0
634,10,14,1,17,1,3,85000.0,58000000.0
635,27,23,1,7,2,3,295000.0,36000000.0
636,24,21,1,8,2,3,170000.0,40000000.0
637,24,6,1,10,2,3,200000.0,43500000.0
638,13,23,1,19,2,5,75000.0,40000000.0
639,24,23,1,8,2,8,300000.0,34500000.0
640,8,6,1,20,0,3,80000.0,80000000.0
641,25,14,1,19,0,7,87000.0,86800000.0
642,25,14,1,16,0,3,83000.0,75000000.0
643,27,24,1,9,2,3,230000.0,42000000.0
644,27,14,1,11,2,3,165000.0,53000000.0
645,25,1,1,20,1,3,75000.0,85000000.0
646,27,6,1,9,2,9,123456.0,39000000.0
647,2,14,1,21,0,8,45000.0,55000000.0
648,27,6,1,10,3,7,2.0,50000000.0
649,24,14,1,14,2,3,200000.0,58000000.0
650,26,21,1,7,2,8,300000.0,30000000.0
651,19,14,1,20,0,3,78000.0,45900000.0
652,27,14,1,19,0,3,87000.0,1000000.0
653,19,24,1,11,2,9,290000.0,24000000.0
654,24,14,1,11,0,3,228000.0,46000000.0
655,17,14,1,9,0,3,180000.0,27000000.0
656,26,6,1,17,2,3,65000.0,57000000.0
657,25,14,1,17,1,3,64.0,77000000.0
658,3,14,0,22,0,5,0.0,1000000.0
659,26,6,1,20,0,3,40000.0,71500000.0
660,3,21,0,19,0,3,0.0,245000000.0
661,24,14,1,11,2,1,220000.0,44000000.0
662,24,23,1,7,2,8,368.0,33000000.0
663,26,23,1,11,2,5,284.0,38000000.0
664,19,14,1,18,3,3,95000.0,39000000.0
665,25,14,1,19,3,8,8000.0,83000000.0
666,24,23,1,7,2,8,200000.0,37000000.0
667,13,14,1,21,2,5,60000.0,49000000.0
668,24,21,1,6,1,3,250000.0,33000000.0
669,24,14,1,22,0,3,0.0,88000000.0
670,24,14,1,20,0,7,360.0,82000000.0
671,26,23,1,8,2,8,287000.0,32500000.0
672,19,14,1,21,3,0,18000.0,45200000.0
673,24,6,1,12,2,9,111111.0,47000000.0
674,17,21,1,5,2,3,230.0,16500000.0
675,3,14,0,20,0,3,30000.0,265000000.0
676,24,14,1,11,2,3,230000.0,50000000.0
677,27,23,1,11,2,8,168.0,50500000.0
678,19,14,1,20,0,3,45000.0,46000000.0
679,25,14,1,19,0,3,60000.0,88950000.0
680,8,14,1,21,0,7,32000.0,86000000.0
681,21,14,1,16,2,2,123456.0,37500000.0
682,13,14,1,22,0,3,4000.0,53000000.0
683,19,14,1,20,0,7,90.0,44400000.0
684,10,14,1,21,0,7,13000.0,81500000.0
685,4,21,1,20,0,2,360.0,218000000.0
686,9,4,1,16,3,2,137000.0,62000000.0
687,24,14,0,20,0,8,80000.0,81000000.0
688,26,21,1,5,2,3,300000.0,25000000.0
689,26,23,1,20,0,3,58000.0,70500000.0
690,25,21,1,19,0,9,70000.0,86000000.0
691,19,14,1,20,0,8,70000.0,45000000.0
692,25,21,1,19,3,3,120000.0,87500000.0
693,26,6,1,17,1,3,120000.0,51000000.0
694,9,14,1,14,2,2,200000.0,61000000.0
695,27,23,1,11,2,0,200000.0,44800000.0
696,24,14,1,22,0,3,0.0,27000000.0
697,12,14,1,22,0,3,1.0,28000000.0
698,27,23,1,8,3,7,230.0,48000000.0
699,24,14,1,20,0,6,69000.0,80000000.0
700,19,24,1,20,2,3,170000.0,35000000.0
701,26,21,1,22,0,3,0.0,8650000.0
702,8,14,1,15,3,2,146000.0,65000000.0
703,21,14,1,21,0,3,46000.0,4700000.0
704,10,14,1,21,0,0,5900.0,83000000.0
705,7,14,1,10,2,3,200.0,45000000.0
706,24,23,1,7,2,8,220000.0,34500000.0
707,24,14,1,12,1,3,179000.0,54000000.0
708,24,14,1,21,0,0,16500.0,88000000.0
709,21,14,1,20,0,8,50000.0,45500000.0
710,25,0,1,20,0,8,50.0,94000000.0
711,25,23,1,6,2,3,390000.0,43000000.0
712,27,14,1,17,3,3,160000.0,76000000.0
713,26,24,1,17,2,6,175000.0,46000000.0
714,26,23,1,17,1,6,107.0,52000000.0
715,11,14,1,21,0,3,37000.0,51200000.0
716,19,14,1,15,0,1,180000.0,32000000.0
717,24,14,1,13,1,5,170000.0,55000000.0
718,26,6,1,18,0,7,118.0,61500000.0
719,3,14,0,21,0,3,22000.0,275000000.0
720,26,21,1,12,2,8,230000.0,41500000.0
721,24,23,1,6,1,3,185.0,37000000.0
722,13,14,1,19,0,3,97000.0,45000000.0
723,26,17,1,2,2,8,365000.0,14500000.0
724,15,23,1,12,2,3,45000.0,25000000.0
725,10,24,1,8,2,0,392000.0,34000000.0
726,8,0,1,19,1,3,180000.0,75000000.0
727,24,14,1,14,2,3,140000.0,59800000.0
728,8,14,1,20,3,3,61000.0,85500000.0
729,25,6,1,17,0,7,110000.0,73000000.0
730,15,14,1,15,0,3,195000.0,37500000.0
731,26,23,1,21,0,5,41500.0,71000000.0
732,13,0,1,19,1,0,50000.0,42500000.0
733,26,26,1,7,2,0,200000.0,27500000.0
734,15,14,1,18,1,9,130000.0,43000000.0
735,24,21,1,13,0,4,230.0,57500000.0
736,24,6,1,10,1,7,303000.0,44500000.0
737,2,14,1,22,0,3,0.0,30000000.0
738,19,14,1,21,0,3,15500.0,49500000.0
739,5,14,1,18,1,3,360.0,91700000.0
740,3,14,0,20,0,3,30000.0,271000000.0
741,27,21,1,6,1,3,250000.0,26000000.0
742,26,23,1,16,3,2,126.0,55000000.0
743,19,24,1,18,0,0,90.0,38500000.0
744,26,21,1,5,2,3,180000.0,25000000.0
745,19,14,1,19,3,1,50000.0,41000000.0
746,5,19,1,19,2,9,360.0,92000000.0
747,24,6,1,21,0,3,10000.0,87000000.0
748,26,21,1,7,3,0,500.0,32000000.0
749,10,14,1,21,0,9,23000.0,82500000.0
750,26,21,1,6,2,8,272000.0,29500000.0
751,19,14,1,16,2,3,134000.0,25000000.0
752,26,23,1,12,2,5,171000.0,39800000.0
753,25,14,1,22,0,3,0.0,86000000.0
754,27,23,1,8,0,3,230000.0,39000000.0
755,19,14,1,21,0,3,34000.0,47000000.0
756,24,7,1,7,2,0,125000.0,35000000.0
757,10,14,1,11,0,1,0.0,47000000.0
758,24,14,1,9,0,3,221000.0,33000000.0
759,25,14,1,20,3,3,44000.0,93000000.0
760,21,6,1,14,1,3,210000.0,33200000.0
761,9,14,1,14,0,3,180000.0,57000000.0
762,26,13,1,7,2,3,250.0,31000000.0
763,15,23,1,13,0,8,230.0,35500000.0
764,27,14,1,18,3,5,63000.0,78000000.0
765,19,14,1,18,1,4,120000.0,39800000.0
766,15,21,1,14,1,8,100000.0,34800000.0
767,25,14,1,18,3,3,78000.0,81000000.0
768,26,6,1,19,3,1,100.0,68000000.0
769,27,24,1,9,3,3,250000.0,42000000.0
770,24,14,1,15,1,3,130000.0,1000000.0
771,27,5,1,7,0,2,30000.0,38000000.0
772,19,14,1,21,0,1,48000.0,42500000.0
773,24,7,1,18,0,7,110000.0,71000000.0
774,24,6,1,8,3,3,244000.0,38200000.0
775,24,14,1,13,2,3,160000.0,53500000.0
776,5,14,1,22,0,7,0.0,127000000.0
777,13,23,1,19,1,5,75000.0,40000000.0
778,24,14,1,21,0,3,0.0,89000000.0
779,9,6,1,13,0,0,238667.0,52000000.0
780,24,14,1,22,0,3,0.0,25000000.0
781,2,15,1,21,0,8,40000.0,55000000.0
782,8,21,1,10,2,8,1.0,32000000.0
783,24,15,1,5,2,3,300000.0,35000000.0
784,27,6,1,12,3,2,150000.0,59000000.0
785,17,1,1,7,2,3,375000.0,17000000.0
786,21,14,1,14,2,6,160000.0,31700000.0
787,25,14,1,18,0,3,62000.0,83000000.0
788,24,23,1,7,1,7,300.0,35500000.0
789,24,23,1,7,2,0,50.0,36000000.0
790,25,23,1,19,3,0,90000.0,83500000.0
791,9,14,1,13,1,7,250.0,46000000.0
792,8,14,1,18,0,3,80000.0,72000000.0
793,21,24,1,15,1,8,195000.0,35000000.0
794,9,14,1,14,0,3,148.0,63500000.0
795,20,14,1,9,2,3,300000.0,15000000.0
796,19,6,1,19,2,3,101000.0,35000000.0
797,26,24,1,6,2,0,111111.0,26000000.0
798,24,14,1,20,0,3,95000.0,77000000.0
799,25,5,1,7,1,7,350.0,39500000.0
800,25,21,1,21,1,5,42000.0,100000000.0
801,25,6,1,20,2,3,72000.0,81500000.0
802,24,14,1,21,0,3,16000.0,88000000.0
803,8,14,1,22,0,3,4.0,87800000.0
804,7,14,1,14,2,2,330.0,36000000.0
805,17,14,1,22,0,8,0.0,25000000.0
806,17,24,1,9,3,3,340000.0,27000000.0
807,19,14,1,21,0,3,20000.0,48500000.0
808,24,14,1,5,2,5,320.0,33000000.0
809,10,14,1,20,0,0,77000.0,68500000.0
810,24,23,1,6,2,8,300.0,30000000.0
811,19,14,1,22,0,3,0.0,48500000.0
812,24,14,1,12,1,2,134000.0,55300000.0
813,24,23,1,6,2,4,12345.0,34500000.0
814,12,14,1,20,0,7,37500.0,49440000.0
815,24,14,1,15,0,3,142000.0,64400000.0
816,17,14,1,8,1,9,200000.0,20000000.0
817,27,21,1,16,1,3,85000.0,73000000.0
818,3,14,0,22,0,3,360.0,160000000.0
819,25,6,1,20,0,8,80000.0,93500000.0
820,26,23,1,11,1,3,188.0,46000000.0
821,13,14,1,19,0,3,66000.0,45000000.0
822,19,14,1,19,3,8,130000.0,41000000.0
823,24,22,1,5,2,5,100.0,35000000.0
824,27,23,1,8,1,8,190000.0,44000000.0
825,9,14,1,22,0,3,0.0,60000000.0
826,19,14,1,18,2,2,98.0,33800000.0
827,27,22,1,7,2,3,220000.0,40000000.0
828,15,14,1,14,3,7,150000.0,36000000.0
829,26,23,1,8,2,3,300.0,34000000.0
830,24,6,1,19,1,3,70000.0,72000000.0
831,24,14,1,21,0,3,15000.0,44000000.0
832,26,6,1,13,3,3,150.0,47000000.0
833,19,14,1,20,0,3,100000.0,42000000.0
834,10,21,1,6,2,3,300000.0,25000000.0
835,21,14,1,16,2,0,101000.0,34200000.0
836,19,14,1,22,0,8,4500.0,49500000.0
837,17,14,1,18,1,3,160000.0,39500000.0
838,25,14,1,14,0,7,360.0,69500000.0
839,24,14,1,18,3,7,124000.0,69000000.0
840,27,22,1,8,2,5,1245.0,40000000.0
841,24,5,1,6,2,3,255000.0,33000000.0
842,24,14,1,19,0,7,119000.0,75500000.0
843,13,15,1,21,0,3,12000.0,53200000.0
844,19,21,1,5,2,8,500.0,13000000.0
845,27,14,1,12,2,3,300000.0,51000000.0
846,19,14,1,20,0,7,4555.0,45000000.0
847,24,23,1,9,2,7,210.0,39000000.0
848,26,23,1,13,0,0,174.0,52000000.0
849,26,23,1,13,2,8,202.0,48500000.0
850,10,14,1,14,2,1,111111.0,46000000.0
851,24,26,1,6,2,2,390000.0,31000000.0
852,24,14,1,13,2,3,160000.0,50500000.0
853,24,22,1,7,2,3,225000.0,40000000.0
854,19,14,1,19,0,3,60000.0,43000000.0
855,21,14,1,20,0,3,14000.0,46500000.0
856,5,14,1,22,0,9,3500.0,140000000.0
857,17,14,1,20,1,3,57000.0,42000000.0
858,10,14,1,18,3,3,160000.0,65000000.0
859,27,23,1,11,1,2,330.0,47600000.0
860,21,14,1,20,3,5,60.0,47000000.0
861,24,14,1,13,0,3,210.0,60700000.0
862,15,0,1,14,1,5,170000.0,33000000.0
863,20,14,1,14,2,7,1.0,32500000.0
864,9,14,1,16,2,5,180000.0,55000000.0
865,26,23,1,12,1,3,200000.0,43000000.0
866,15,23,1,13,1,7,290.0,35000000.0
867,25,14,1,17,0,3,150000.0,74000000.0
868,9,14,1,20,0,7,87000.0,87000000.0
869,27,14,1,16,0,1,174000.0,72000000.0
870,17,23,1,7,3,0,200000.0,23300000.0
871,26,23,1,11,2,0,290.0,41000000.0
872,24,21,1,5,2,4,230000.0,35000000.0
873,24,23,1,8,2,0,100000.0,38500000.0
874,9,7,1,13,1,7,250000.0,55000000.0
875,10,24,1,12,2,8,200.0,38400000.0
876,24,6,1,10,2,3,203000.0,45000000.0
877,23,14,1,2,2,7,200000.0,15000000.0
878,26,23,1,13,2,3,240000.0,36000000.0
879,11,23,1,19,3,7,3000.0,38500000.0
880,24,14,1,22,0,5,0.0,90000000.0
881,24,23,1,6,0,0,320000.0,35000000.0
882,26,6,1,1,2,3,290000.0,17900000.0
883,17,23,1,9,2,9,146.0,23000000.0
884,5,24,1,22,0,3,0.0,131000000.0
885,24,14,1,5,2,3,250000.0,33000000.0
886,13,14,1,17,3,3,78000.0,40500000.0
887,4,14,1,20,0,3,50000.0,235000000.0
888,13,14,1,22,2,3,190000.0,42000000.0
889,12,6,1,15,1,0,150000.0,33500000.0
890,24,14,1,20,0,7,60000.0,83000000.0
891,18,14,1,17,1,2,130000.0,34000000.0
892,27,14,1,15,3,7,188.0,65000000.0
893,15,14,1,20,0,8,44000.0,47500000.0
894,24,6,1,10,2,8,8745.0,48000000.0
895,15,14,1,14,3,0,140.0,36000000.0
896,10,15,1,14,2,3,212000.0,47000000.0
897,24,6,1,13,1,7,180000.0,56000000.0
898,16,14,1,16,2,5,11500.0,33000000.0
899,12,14,1,21,0,7,45000.0,51500000.0
900,4,24,1,18,0,7,360.0,195000000.0
901,3,14,0,20,0,0,22000.0,268000000.0
902,4,21,1,18,0,5,106000.0,188000000.0
903,25,4,1,18,0,3,130000.0,75000000.0
904,10,21,1,12,2,3,260000.0,35000000.0
905,4,21,1,18,0,3,360.0,210000000.0
906,13,14,1,19,0,3,77000.0,45000000.0
907,26,6,1,18,3,3,105.0,59000000.0
908,26,7,1,20,1,9,45000.0,58000000.0
909,19,14,1,21,0,8,46000.0,47500000.0
910,25,14,1,18,2,3,100000.0,77000000.0
911,24,23,1,6,2,3,243000.0,33000000.0
912,24,14,1,20,0,1,41000.0,80500000.0
913,9,14,1,14,2,6,40000.0,42000000.0
914,21,6,1,19,0,3,71000.0,41500000.0
915,23,24,1,11,1,3,400.0,31000000.0
916,8,21,1,15,0,3,89000.0,59800000.0
917,20,14,1,14,1,0,212000.0,28500000.0
918,9,23,1,5,2,7,390000.0,30000000.0
919,15,13,1,15,2,7,240000.0,32000000.0
920,25,14,1,16,1,3,93000.0,72000000.0
921,13,14,1,17,0,7,130.0,40500000.0
922,19,14,1,19,3,3,185000.0,35000000.0
923,19,14,1,21,0,3,15000.0,48500000.0
924,24,14,1,12,2,5,160000.0,47400000.0
925,2,14,1,21,1,2,148000.0,51500000.0
926,24,23,1,12,2,2,55555.0,48000000.0
927,27,14,1,10,1,2,290000.0,50000000.0
928,19,14,1,21,0,8,42000.0,47000000.0
929,19,14,1,22,0,3,0.0,49800000.0
930,26,24,1,18,0,3,44.0,66000000.0
931,24,6,1,13,2,8,130000.0,53500000.0
932,26,6,1,21,3,3,30000.0,75000000.0
933,24,14,1,20,0,7,40000.0,82000000.0
934,8,14,1,15,0,3,122000.0,64500000.0
935,19,14,1,21,0,3,29000.0,47500000.0
936,26,23,1,9,2,3,237000.0,32500000.0
937,18,23,1,10,2,3,200.0,26300000.0
938,26,6,1,20,0,9,45000.0,70000000.0
939,25,14,1,21,0,1,44000.0,97000000.0
940,17,24,1,11,0,8,300000.0,28000000.0
941,24,23,1,12,2,8,200000.0,45500000.0
942,19,14,1,22,0,5,90.0,1000000.0
943,23,24,1,11,2,7,300.0,29850000.0
944,19,14,1,19,0,3,138.0,42500000.0
945,21,26,1,8,2,9,100000.0,20000000.0
946,9,20,1,9,2,2,300000.0,40000000.0
947,24,23,1,8,1,7,273000.0,42000000.0
948,21,14,1,5,3,3,205000.0,20000000.0
949,25,14,1,16,0,0,110.0,77000000.0
950,24,14,1,22,0,3,1.0,47000000.0
951,17,23,1,10,2,3,235.0,24500000.0
952,13,14,1,21,0,4,4500.0,52500000.0
953,0,14,1,22,0,3,1.0,17000000.0
954,23,14,1,14,1,2,200.0,30000000.0
955,22,14,1,8,0,7,430.0,27000000.0
956,6,14,1,20,3,3,47400.0,107000000.0
957,25,21,1,17,0,7,165000.0,75000000.0
958,19,14,1,20,0,8,45000.0,46100000.0
959,10,14,1,16,0,3,103.0,65000000.0
960,0,14,1,21,0,3,7000.0,57000000.0
961,26,6,1,17,0,3,78000.0,59000000.0
962,12,14,1,18,1,3,65000.0,42000000.0
963,27,14,1,13,3,2,10.0,58500000.0
964,19,14,1,17,0,3,230.0,38500000.0
965,10,6,1,17,3,8,92000.0,64000000.0
966,24,21,1,20,0,6,0.0,75000000.0
967,26,21,1,16,1,3,300.0,56000000.0
968,15,24,1,15,3,7,200000.0,35500000.0
969,26,22,1,8,1,1,127000.0,26500000.0
970,27,6,1,9,2,3,300000.0,41000000.0
971,25,14,1,20,0,3,70.0,92000000.0
972,19,14,1,19,0,7,134.0,41000000.0
973,24,14,1,21,0,3,7000.0,88500000.0
974,17,14,1,5,2,3,0.0,17000000.0
975,24,14,1,19,3,3,150000.0,72000000.0
976,27,6,1,17,0,3,135000.0,72000000.0
977,8,14,1,22,0,4,0.0,86000000.0
978,12,21,1,20,0,2,40000.0,46500000.0
979,27,6,1,22,0,3,25000.0,101000000.0
980,17,14,1,9,2,3,350000.0,27000000.0
981,26,23,1,8,2,3,230000.0,28500000.0
982,19,14,1,17,3,7,126000.0,35300000.0
983,25,14,1,17,0,0,158000.0,77000000.0
984,21,10,1,8,0,8,290000.0,25000000.0
985,19,14,1,20,0,1,75000.0,46000000.0
986,19,14,1,20,0,3,67000.0,46000000.0
987,3,14,0,20,0,3,80.0,260000000.0
988,3,21,0,20,0,6,12400.0,270000000.0
989,25,6,1,17,1,5,120000.0,70000000.0
990,27,26,1,5,1,0,295000.0,33500000.0
991,19,23,1,9,2,7,600.0,24000000.0
992,12,14,1,19,0,5,65000.0,46500000.0
993,19,14,1,21,0,8,34000.0,49500000.0
994,9,21,1,15,2,8,220.0,53000000.0
995,24,7,1,11,2,7,220.0,36000000.0
996,12,6,1,19,0,3,70000.0,45000000.0
997,24,14,1,20,0,3,29.0,85000000.0
998,26,23,1,10,3,9,250000.0,37000000.0
999,19,14,1,20,0,7,80000.0,44000000.0
1000,8,14,1,21,0,5,43000.0,88000000.0
1001,10,14,1,11,1,9,11.0,45500000.0
1002,27,7,1,12,2,5,200000.0,48000000.0
1003,10,14,1,16,0,3,84000.0,60000000.0
1004,25,6,1,19,0,3,70.0,86000000.0
1005,24,23,1,13,2,3,280000.0,49000000.0
1006,20,14,1,5,1,3,55000.0,16500000.0
1007,24,14,1,12,0,5,288000.0,52000000.0
1008,26,6,1,19,0,3,47.0,67000000.0
1009,15,14,1,16,0,3,60000.0,28000000.0
1010,26,21,1,8,3,3,180000.0,35000000.0
1011,26,23,1,8,2,0,1111.0,30000000.0
1012,25,14,1,17,0,5,100.0,80000000.0
1013,26,6,1,15,3,3,135000.0,50000000.0
1014,26,23,1,14,1,3,113000.0,46500000.0
1015,5,6,1,21,1,3,360.0,114000000.0
1016,25,24,1,20,0,3,66000.0,87000000.0
1017,19,14,1,21,0,2,21434.0,47000000.0
1018,15,14,1,21,2,3,33000.0,46000000.0
1019,10,5,1,7,1,0,200.0,30000000.0
1020,24,15,1,22,0,3,11000.0,90000000.0
1021,24,5,1,6,1,3,240000.0,34000000.0
1022,4,14,1,19,2,3,60000.0,174000000.0
1023,21,21,1,14,1,3,190000.0,34000000.0
1024,17,14,1,11,1,5,340000.0,28000000.0
1025,8,14,1,16,0,7,175000.0,58500000.0
1026,25,14,1,19,0,3,79000.0,89000000.0
1027,24,23,1,6,2,3,44444.0,36000000.0
1028,10,14,1,17,1,0,150000.0,58000000.0
1029,12,5,1,11,0,5,100.0,33000000.0
1030,24,6,1,9,2,3,270000.0,43000000.0
1031,17,24,1,15,3,3,190000.0,34500000.0
1032,19,14,1,17,3,3,279.0,41000000.0
1033,10,15,1,10,2,5,120000.0,35000000.0
1034,26,5,1,8,2,0,0.0,30000000.0
1035,23,24,1,14,3,1,200.0,33000000.0
1036,19,14,1,21,0,9,48000.0,46000000.0
1037,25,14,1,20,0,3,70000.0,91500000.0
1038,24,14,1,13,3,0,200.0,56500000.0
1039,24,11,1,5,3,3,278000.0,33000000.0
1040,27,23,1,8,0,3,1111.0,45000000.0
1041,24,14,1,19,0,3,55000.0,79000000.0
1042,13,14,1,19,3,9,70000.0,45500000.0
1043,26,23,1,12,3,3,193000.0,43000000.0
1044,25,14,1,20,0,1,55000.0,92000000.0
1045,24,14,1,15,3,2,160.0,68000000.0
1046,24,14,1,22,0,9,0.0,89500000.0
1047,18,7,1,15,0,3,120.0,36500000.0
1048,24,14,1,21,0,3,35100.0,83700000.0
1049,21,14,1,22,0,3,14000.0,49000000.0
1050,7,6,1,11,0,0,234000.0,50000000.0
1051,24,7,1,21,0,7,40000.0,85000000.0
1052,6,6,1,20,0,3,104000.0,107000000.0
1053,27,21,1,16,1,8,119200.0,65000000.0
1054,26,16,1,17,0,3,145000.0,56500000.0
1055,17,21,1,6,2,9,400.0,15000000.0
1056,21,24,1,14,3,3,270000.0,32000000.0
1057,24,23,1,8,2,5,3555.0,36000000.0
1058,24,14,1,21,3,8,53000.0,84000000.0
1059,19,14,1,22,0,9,0.0,30000000.0
1060,3,21,0,21,0,3,28000.0,275000000.0
1061,26,21,1,7,3,1,0.0,36500000.0
1062,17,14,1,10,3,5,400.0,28000000.0
1063,7,14,1,21,0,7,65000.0,80000000.0
1064,26,21,1,7,2,0,200000.0,29000000.0
1065,6,14,1,21,0,1,360.0,122000000.0
1066,27,23,1,11,2,2,195000.0,50000000.0
1067,24,6,1,8,0,7,290000.0,42000000.0
1068,13,14,1,20,1,7,100000.0,43600000.0
1069,24,6,1,12,2,3,230000.0,51500000.0
1070,26,23,1,12,2,8,258.0,45000000.0
1071,26,6,1,22,0,3,0.0,45000000.0
1072,24,23,1,7,2,8,300.0,31000000.0
1073,26,23,1,10,1,8,145000.0,38000000.0
1074,24,14,1,14,0,3,140000.0,59800000.0
1075,24,23,1,5,2,7,1111.0,28900000.0
1076,26,23,1,18,3,3,66000.0,59000000.0
1077,24,24,1,12,0,7,130.0,55400000.0
1078,24,14,1,20,1,5,81.0,76000000.0
1079,19,23,1,9,0,0,0.0,26500000.0
1080,26,23,1,8,2,3,260000.0,25000000.0
1081,24,23,1,8,3,0,320000.0,42000000.0
1082,25,14,1,19,3,3,63000.0,85000000.0
1083,13,14,1,17,1,7,114000.0,38500000.0
1084,9,14,1,19,0,9,80000.0,9500000.0
1085,17,14,1,16,3,1,1234.0,34000000.0
1086,19,14,1,21,0,0,13000.0,48000000.0
1087,19,14,1,22,0,3,0.0,34000000.0
1088,26,21,1,5,2,3,350000.0,20000000.0
1089,8,14,1,20,0,3,33000.0,85000000.0
1090,21,14,1,18,1,3,1.0,37500000.0
1091,27,6,1,8,2,3,153000.0,43000000.0
1092,24,18,1,6,0,3,200.0,35500000.0
1093,24,14,1,5,0,7,125000.0,10500000.0
1094,24,4,1,21,0,8,21000.0,86000000.0
1095,13,14,1,17,0,5,160.0,47000000.0
1096,24,7,1,14,1,3,190.0,58000000.0
1097,23,22,1,9,0,8,232.0,23000000.0
1098,23,1,1,8,3,3,2.0,26000000.0
1099,15,14,1,20,1,3,38000.0,45000000.0
1100,4,14,1,18,0,5,360.0,230000000.0
1101,24,6,1,14,2,2,200.0,58000000.0
1102,7,6,1,20,0,3,27000.0,87000000.0
1103,25,14,1,21,1,3,25000.0,105000000.0
1104,26,6,1,20,0,8,40000.0,70500000.0
1105,26,23,1,13,2,5,111111.0,42000000.0
1106,12,14,1,20,0,2,40000.0,48500000.0
1107,15,14,1,18,0,8,124000.0,44000000.0
1108,19,26,1,8,0,5,90000.0,18000000.0
1109,21,14,1,22,0,3,0.0,49000000.0
1110,25,21,1,17,0,5,79000.0,78000000.0
1111,5,14,1,22,0,2,0.0,126000000.0
1112,10,14,1,10,2,3,341000.0,36500000.0
1113,26,23,1,18,2,9,70000.0,59000000.0
1114,21,14,1,22,0,0,10000.0,48500000.0
1115,24,14,1,20,0,7,50000.0,84000000.0
1116,19,14,1,19,0,3,100000.0,40490000.0
1117,10,14,1,17,2,0,150000.0,48500000.0
1118,24,5,1,8,3,4,20000.0,38000000.0
1119,27,23,1,9,3,2,300.0,48000000.0
1120,25,14,1,20,0,3,52000.0,90000000.0
1121,24,24,1,12,2,3,240.0,47000000.0
1122,24,14,1,21,1,3,28000.0,81000000.0
1123,24,0,1,20,0,1,63.0,82000000.0
1124,26,23,1,17,0,3,88.0,62000000.0
